x_bin,y_bin,t_bin,particle_count
-61,-25,38,1
-61,-25,50,1
-61,-13,58,1
-61,2,65,1
-61,6,75,1
-61,19,91,1
-61,20,89,1
-61,30,121,1
-60,-47,24,1
-60,-36,22,1
-60,-36,33,1
-60,-31,43,1
-60,-26,38,1
-60,17,107,1
-60,38,121,1
-60,55,164,1
-59,-48,22,1
-59,-39,30,1
-59,-24,43,1
-59,-19,120,1
-59,-5,80,1
-59,3,75,1
-58,-57,3,2
-58,-30,49,1
-58,-4,61,1
-58,-1,63,1
-58,2,213,1
-58,53,141,1
-57,-57,0,1
-57,-42,19,1
-57,-41,64,1
-57,-38,49,1
-57,-25,57,1
-57,-8,58,2
-57,0,68,1
-57,16,101,1
-57,25,101,1
-57,27,94,2
-57,40,117,1
-57,52,135,1
-56,-49,9,1
-56,-43,59,1
-56,-42,26,1
-56,-24,42,1
-56,-3,66,1
-56,4,128,1
-56,6,84,1
-56,10,82,1
-56,13,91,1
-56,39,119,1
-56,40,117,1
-55,-30,31,1
-55,-25,85,1
-55,-18,119,1
-55,-17,47,1
-55,-16,61,1
-55,0,77,1
-55,17,128,1
-55,21,112,1
-55,27,111,1
-55,30,106,1
-55,39,113,1
-55,45,129,1
-54,-52,8,1
-54,-31,41,1
-54,-27,47,1
-54,-7,63,1
-54,-6,118,1
-54,15,112,1
-54,41,124,1
-54,45,149,1
-53,-48,36,1
-53,-41,40,1
-53,-20,53,1
-53,-18,60,1
-53,-16,70,1
-53,-8,80,1
-53,7,117,1
-53,8,118,1
-53,9,93,1
-53,21,99,1
-53,24,97,1
-53,24,101,1
-53,30,183,1
-53,42,123,1
-53,49,130,1
-53,49,145,1
-53,55,135,1
-52,-53,76,1
-52,-35,31,1
-52,-30,108,1
-52,-18,52,1
-52,-17,59,1
-52,-17,61,1
-52,-8,67,1
-52,-6,65,1
-52,-5,66,1
-52,3,81,1
-52,6,87,1
-52,11,92,1
-52,19,110,1
-52,21,99,1
-52,46,137,1
-52,51,167,1
-51,-37,28,2
-51,-34,31,1
-51,-23,54,1
-51,-22,73,1
-51,-14,75,1
-51,-7,68,1
-51,-7,73,1
-51,-7,81,1
-51,-5,74,1
-51,4,85,1
-51,7,109,1
-51,40,133,1
-50,-47,58,1
-50,-26,55,1
-50,-20,65,1
-50,-18,61,1
-50,-11,61,2
-50,-1,71,1
-50,4,80,1
-50,4,124,1
-50,5,89,1
-50,15,112,1
-50,33,119,1
-50,36,134,1
-50,49,148,1
-50,50,153,1
-49,-51,15,1
-49,-47,64,1
-49,-36,33,1
-49,-34,34,1
-49,-16,74,1
-49,-14,88,1
-49,-13,81,1
-49,-11,75,1
-49,-5,95,1
-49,1,90,1
-49,6,80,1
-49,6,82,1
-49,22,105,1
-49,27,115,1
-49,44,149,1
-49,45,131,1
-48,-49,22,1
-48,-46,37,1
-48,-41,58,1
-48,-38,33,1
-48,-33,66,1
-48,-29,63,1
-48,-26,63,1
-48,-18,63,1
-48,-11,64,1
-48,-11,68,1
-48,-5,77,1
-48,-3,70,1
-48,0,82,1
-48,0,86,1
-48,6,81,2
-48,12,92,1
-48,34,140,1
-48,45,162,1
-48,46,145,1
-47,-52,22,1
-47,-27,69,1
-47,-13,80,1
-47,-1,83,1
-47,3,94,1
-47,10,117,1
-47,31,118,1
-46,-17,66,1
-46,-16,63,1
-46,-8,79,1
-46,-2,86,1
-46,4,121,1
-46,19,103,1
-46,19,112,1
-46,21,103,1
-46,35,128,1
-46,50,149,1
-45,-51,31,1
-45,-21,70,1
-45,-9,71,1
-45,-8,70,1
-45,-4,90,1
-45,6,88,2
-45,13,93,1
-45,13,94,1
-45,23,105,1
-45,28,115,1
-44,-50,26,1
-44,-33,83,1
-44,-10,70,1
-44,-5,85,1
-44,-1,92,1
-44,9,95,1
-44,16,105,1
-44,18,102,1
-44,21,111,1
-44,24,179,1
-44,32,138,1
-43,-51,32,1
-43,-41,74,1
-43,-37,37,1
-43,-34,45,1
-43,-13,67,1
-43,-12,69,1
-43,-5,88,1
-43,5,87,1
-43,21,113,1
-43,32,128,1
-43,38,131,1
-42,-56,56,1
-42,-55,21,1
-42,-51,33,1
-42,-35,73,1
-42,-34,47,1
-42,-34,110,1
-42,-23,74,1
-42,-16,62,1
-42,-16,63,1
-42,-5,78,1
-42,-4,79,1
-42,5,89,1
-42,5,102,1
-42,10,108,1
-42,14,103,1
-42,16,141,1
-42,23,110,2
-42,31,145,1
-42,31,153,1
-42,47,158,1
-42,48,143,1
-41,-56,27,1
-41,-37,65,1
-41,-35,45,1
-41,-32,48,1
-41,-25,75,1
-41,-21,63,1
-41,-20,89,1
-41,-18,64,1
-41,-11,82,1
-41,-8,97,1
-41,-5,80,1
-41,3,97,1
-41,13,106,1
-41,20,120,1
-41,25,121,1
-41,25,145,1
-41,28,128,1
-40,-34,50,1
-40,-32,48,1
-40,-27,115,1
-40,-23,114,1
-40,-19,158,1
-40,-16,68,1
-40,-9,79,1
-40,-8,83,1
-40,4,92,1
-40,9,101,1
-40,15,113,1
-40,22,112,1
-40,24,117,1
-40,31,124,1
-39,-36,43,1
-39,-36,45,1
-39,-36,52,1
-39,-25,99,1
-39,-17,113,1
-39,-9,122,1
-39,-7,80,1
-39,-7,83,1
-39,-3,88,1
-39,1,93,1
-39,10,130,1
-39,21,109,1
-39,21,134,1
-39,26,122,1
-39,27,118,1
-39,31,126,1
-39,31,129,1
-39,37,146,1
-38,-51,28,2
-38,-49,35,1
-38,-48,68,1
-38,-45,38,1
-38,-36,62,1
-38,-35,51,1
-38,-33,47,1
-38,-32,55,1
-38,-26,57,2
-38,-26,65,1
-38,-14,72,1
-38,-11,74,1
-38,-4,81,1
-38,8,137,1
-38,9,98,1
-38,13,105,1
-38,15,142,1
-38,18,110,1
-38,30,126,1
-38,33,154,1
-38,39,133,1
-38,40,152,1
-38,49,153,1
-37,-46,40,1
-37,-41,41,1
-37,-41,69,1
-37,-39,46,1
-37,-37,55,1
-37,-28,79,1
-37,-27,66,1
-37,-15,76,1
-37,-6,81,1
-37,-5,83,1
-37,-3,85,1
-37,-2,90,1
-37,1,93,1
-37,5,94,1
-37,9,111,1
-37,10,101,1
-37,15,105,1
-37,15,128,1
-37,21,114,1
-37,27,147,1
-37,33,131,1
-37,34,132,1
-36,-46,76,1
-36,-44,60,1
-36,-32,50,1
-36,-32,78,1
-36,-28,62,1
-36,-22,93,1
-36,-20,70,1
-36,-19,66,1
-36,-16,72,1
-36,-16,87,1
-36,-4,88,1
-36,-4,94,1
-36,-2,120,1
-36,-1,96,1
-36,0,94,1
-36,4,105,1
-36,5,95,1
-36,5,109,1
-36,7,96,1
-36,9,99,1
-36,14,120,1
-36,17,109,1
-36,18,111,1
-36,31,133,2
-36,35,140,1
-36,49,154,1
-36,54,164,1
-35,-55,61,1
-35,-47,67,1
-35,-45,70,1
-35,-41,48,1
-35,-27,76,1
-35,-24,74,1
-35,-21,107,1
-35,-14,76,1
-35,-8,82,1
-35,-7,83,1
-35,-2,91,1
-35,0,104,1
-35,4,109,1
-35,6,97,1
-35,11,102,1
-35,16,108,1
-35,27,237,1
-35,41,154,1
-34,-49,38,1
-34,-37,53,1
-34,-29,67,1
-34,-21,76,1
-34,-18,68,1
-34,-18,69,1
-34,-10,87,1
-34,-10,103,1
-34,12,121,1
-34,20,124,1
-34,24,133,1
-34,45,143,2
-34,55,156,1
-33,-53,83,1
-33,-52,38,1
-33,-43,45,1
-33,-38,72,1
-33,-37,54,1
-33,-32,58,1
-33,-30,58,1
-33,-30,76,1
-33,-14,86,1
-33,-8,83,1
-33,-6,97,1
-33,-1,130,1
-33,5,98,1
-33,5,127,1
-33,11,105,1
-33,13,110,1
-33,21,137,1
-33,26,153,1
-33,32,142,1
-33,35,150,1
-33,43,151,1
-33,47,153,1
-32,-49,37,1
-32,-49,40,1
-32,-45,52,1
-32,-40,87,1
-32,-34,72,1
-32,-21,68,1
-32,-16,81,1
-32,-10,109,1
-32,-7,91,1
-32,-4,116,1
-32,2,96,1
-32,3,109,1
-32,4,136,1
-32,27,126,1
-32,33,145,1
-32,33,196,1
-32,35,158,1
-31,-57,32,1
-31,-56,72,1
-31,-52,35,1
-31,-50,39,1
-31,-37,62,1
-31,-31,64,1
-31,-30,60,1
-31,-30,63,1
-31,-30,80,1
-31,-29,62,2
-31,-29,67,1
-31,-22,70,1
-31,-18,92,1
-31,-14,85,1
-31,-11,83,1
-31,-11,84,1
-31,-10,82,1
-31,-3,90,1
-31,-3,91,1
-31,-2,99,1
-31,9,104,1
-31,13,127,1
-31,18,119,1
-31,19,142,1
-31,26,128,1
-31,29,129,1
-31,53,161,1
-30,-54,36,1
-30,-51,37,1
-30,-50,56,1
-30,-42,115,1
-30,-37,69,1
-30,-33,59,1
-30,-33,86,1
-30,-26,78,1
-30,-23,72,1
-30,-23,74,1
-30,-18,79,1
-30,-5,129,1
-30,-3,113,1
-30,-3,124,1
-30,-2,99,1
-30,0,98,1
-30,0,195,1
-30,1,117,1
-30,4,103,1
-30,12,117,1
-30,14,116,1
-30,17,116,1
-30,21,144,1
-30,27,128,1
-30,27,129,1
-30,33,135,1
-30,34,139,1
-30,47,154,1
-30,47,171,1
-29,-51,40,1
-29,-51,53,1
-29,-51,54,1
-29,-48,48,1
-29,-48,70,1
-29,-46,44,1
-29,-46,46,1
-29,-43,46,1
-29,-39,66,1
-29,-32,67,1
-29,-31,62,1
-29,-28,68,1
-29,-25,71,1
-29,-25,88,1
-29,-17,97,1
-29,-11,83,1
-29,-8,87,1
-29,-7,88,1
-29,-4,91,1
-29,-4,98,1
-29,1,97,1
-29,3,109,2
-29,5,103,1
-29,7,105,1
-29,10,108,1
-29,10,129,1
-29,17,119,1
-29,20,124,1
-29,25,133,1
-29,28,143,1
-29,55,162,1
-28,-55,39,1
-28,-52,59,1
-28,-49,59,1
-28,-35,66,1
-28,-35,79,1
-28,-31,62,1
-28,-28,64,1
-28,-28,69,1
-28,-20,113,1
-28,-17,81,1
-28,-12,163,1
-28,-10,84,1
-28,-10,92,1
-28,-10,94,1
-28,-7,91,1
-28,-7,93,1
-28,-4,92,1
-28,-3,98,1
-28,1,141,1
-28,6,108,1
-28,7,111,1
-28,8,108,1
-28,10,108,1
-28,12,136,1
-28,16,135,1
-28,17,123,1
-28,19,122,1
-28,27,132,2
-28,33,141,1
-28,40,165,1
-28,45,224,1
-28,53,166,1
-28,53,167,1
-28,54,180,1
-27,-49,61,1
-27,-43,54,1
-27,-37,64,1
-27,-33,67,1
-27,-28,73,1
-27,-24,73,1
